	SRR8985886	SRR8985887	SRR8985888	SRR8985889	SRR8985890	SRR8985891	SRR8985892	SRR8985893	SRR8985894	SRR8985895	SRR8985897	SRR8985898	SRR8985899	SRR8985900	SRR8985901	SRR8985902	SRR8985903	SRR8985904	SRR8985905	SRR8985906	SRR8985907	SRR8985908	SRR8985909	SRR8985910	SRR8985911	SRR8985912	SRR8985913	SRR8985914	SRR8985915	SRR8985916	SRR8985917	SRR8985918	SRR8985919	SRR8985920	SRR8985921	SRR8985922	SRR8985923	SRR8985924	SRR8985925	SRR8985926	SRR8985927	SRR8985928	SRR8985929	SRR8985930	SRR8985931	SRR8985932	SRR8985933	SRR8985934	SRR8985935	SRR8985936	SRR8985937	SRR8985938	SRR8985939	SRR8985940	SRR8985941	SRR8985942	SRR8985943	SRR8985944	SRR8985945	SRR8985946	SRR8985947	SRR8985948	SRR8985949	SRR8985950	SRR8985951	SRR8985952	SRR8985953	SRR8985954	SRR8985955	SRR8985956	SRR8985957	SRR8985958	SRR8985959	SRR8985960	SRR8985961	SRR8985962	SRR8985963	SRR8985964	SRR8985965	SRR8985966	SRR8985967	SRR8985968	SRR8985969	SRR8985970	SRR8985971	SRR8985972	SRR8985973	SRR8985974	SRR8985976
SRR8985913	0.07612726332569456	0.1194677345120669	0.1356764505966201	0.1160708893424732	0.07149946016050218	0.1341070500351593	0.06710888200946699	0.07795925335786394	0.2071934312183039	0.08285177243134353	0.1768280125873083	0.297859695058882	0.09449659650985051	0.102376631825065	0.4108279348672645	0.2857200974918218	0.06437657403129972	0.2675283737276888	0.09615023051260999	0.03120007084146602	0.3810199953763975	0.2753647594946628	0.3118748052744806	0.2016862828341383	0.2102416911605053	0.2077885084400276	0	0.3662835967970242	0.2512930731870048	0.191923948041808	0.4578171313660361	0.365192124729262	0.1076913845038949	0.1757651795512353	0.135331918771383	0.08709791317631912	0.381769649981449	0.1681763564432873	0.4764924676329492	0.3026831506193373	0.2228511234909684	0.2336126531677702	0.07991126218289059	0.2206303780616945	0.1401534108892568	0.08322094409915609	0.07658430963174054	0.09743413773832964	0.2871683730108715	0.1034170962614946	0.2833744226410178	0.2564378360707624	0.1486041049538657	0.2963226633733668	0.2434767322149462	0.1246092026700696	0.3037660353615604	0.3337849121117327	0.08788857528987838	0.1522273429506728	0.2210753661015035	0.1288267903472947	0.100199212845883	0.1438430377066308	0.1312619889746243	0.1021429308452221	0.1055373275120764	0.09643344483156176	0.1866080813456148	0.1699888021552685	0.2507645391145101	0.1375758862403968	0.4357012801135846	0.459817762942821	0.4245170173225757	0.4080929962828109	0.4093131826649995	0.4752277507076895	0.22113667441061	0.3628009938232155	0.3462180289861157	0.2172666040184285	0.2308751978534614	0.3960735419284168	0.3343631569444315	0.2898924958132689	0.3131295936796368	0.4893941408083748	0.1278412116479732
SRR8985914	0.4128795833060389	0.3287560797060951	0.4509107971292727	0.416324824611209	0.3392706997101232	0.4228247816553038	0.3912039239878602	0.3846281819382229	0.2833779756000328	0.4017034027013696	0.3597478011546748	0.2463995362958197	0.3874292704394361	0.3630337798464749	0.1649086971878593	0.2361199087452848	0.3968369296305149	0.2296957325194719	0.3623023179919251	0.3695749674727327	0.256340932299598	0.3017295351239969	0.243566050926141	0.2783997078173602	0.3210915822634051	0.3584658608715446	0.3662835967970242	0	0.2949035561943021	0.3307619569024354	0.2678408772708085	0.3006434732289879	0.3549452740615043	0.3242388992407846	0.3528997939053365	0.4111614954955752	0.2991695249451399	0.3524387196171661	0.3371456669601419	0.2850282635610886	0.2447670332005223	0.2205336575282711	0.3998394970494537	0.3448570475553604	0.3345353610069502	0.4022169589839131	0.4003796884337248	0.4131763462394599	0.187349109253607	0.3374256189904847	0.3251994412482936	0.3170679839823043	0.3565007459431044	0.3317475759278512	0.1935680095643423	0.3219359677707159	0.3142288132982707	0.3924416780868009	0.3903248426876476	0.3489625760075389	0.2767044361941641	0.3854840514267943	0.3892542534078596	0.4063680217851838	0.3653013904657529	0.4127733487012836	0.3804417687067274	0.4190922038148578	0.3380486955163346	0.2998790380694466	0.2440256858136076	0.355958874196422	0.3512844344897253	0.3150659975112003	0.3146715167949198	0.2372833277623846	0.247161503445957	0.2624681060180207	0.3060026234168054	0.2347833253223522	0.2131859439390242	0.3691588030315282	0.271785940375149	0.2273099397092045	0.2885382072359235	0.2442833175737997	0.2124610215247167	0.3345155108035652	0.3117656040443987
SRR8985915	0.2775923607905548	0.2272310473600012	0.3234768328422452	0.2476099002784111	0.2316904563612686	0.2141890970048594	0.249380746457833	0.2293399766542935	0.2186390788193645	0.2552471782199692	0.26465114906212	0.2560383389154737	0.2116159025387698	0.2201266739341342	0.3189703417666117	0.1261015896315416	0.2777403971076278	0.2384486478286753	0.2495342245838164	0.2451408463891955	0.3178721908186874	0.07514387969137185	0.1078784933752242	0.08793971599204906	0.2457631059709376	0.2880273687288202	0.2512930731870048	0.2949035561943021	0	0.149383010470008	0.4010215536115855	0.3242032061492667	0.2020255566147433	0.2531745537321277	0.1985880125280476	0.2395310208615801	0.3545297263081691	0.2336055039111109	0.4258462078535247	0.2810636704137149	0.2017268958688732	0.1953317350789374	0.2576287714561781	0.2491241429941668	0.1624483181272838	0.2226972429140686	0.233315623580582	0.2557891307512995	0.2405321170441703	0.1939917334098401	0.2697051099142622	0.2623721317159311	0.1975819315950556	0.2888290411567727	0.1792079891212766	0.1997063665401534	0.289110169000998	0.1755172893327869	0.280279116228239	0.2302638222323422	0.2161140854945215	0.2145519881155509	0.2330383430934529	0.2380152601134827	0.1773366312993412	0.2817062268980011	0.213115621249899	0.293095876367614	0.1816617619693918	0.1984184838317917	0.1446599865315777	0.2057923980603513	0.4101639858534455	0.4051404587959187	0.3901013407225418	0.3391464516092955	0.3435906059426074	0.4087404980421313	0.1760530982869127	0.3008761804463842	0.2463450618779919	0.2000279855164803	0.2287272483185953	0.3503581333525816	0.2821717394470853	0.1316094668707111	0.2393062232296183	0.4252636525455233	0.222101950616881
SRR8985916	0.2157620609818247	0.2084632784339766	0.2709356562937115	0.1951288082088189	0.1712000052507267	0.1679418795145072	0.1919018456174015	0.1681844103747452	0.1822558114762019	0.2000886381523609	0.2208119178603696	0.2719095791719525	0.1403106784847369	0.1455392904082779	0.3648735440673552	0.191952406395741	0.215341627536119	0.2573295163992635	0.1887671831439818	0.1892442339003079	0.3020394280796733	0.1690619324835415	0.242546901768634	0.08121663390890463	0.2135412433291339	0.2520914003058941	0.191923948041808	0.3307619569024354	0.149383010470008	0	0.403767590888941	0.3232952017746952	0.1149477591992558	0.1811142216103577	0.1102738497067949	0.1615867995985226	0.3548644067348176	0.1551870158816341	0.4305602128954297	0.2521579794215587	0.1948082260272299	0.2002142718864371	0.196213396084897	0.1797440904311634	0.119854877256976	0.1667023154250925	0.1730698032949404	0.1935386476164333	0.2510781185658996	0.1419162865048412	0.2352262077985488	0.2270611583357559	0.1183523699391015	0.2724368678207291	0.1821933938609732	0.1532570306087556	0.2863216786182453	0.2642307899926322	0.227884690577819	0.1535218731447708	0.1820905660000893	0.162466852830481	0.188299356290788	0.1846379133624638	0.1261977662725847	0.2301535941269346	0.1585098253920031	0.2333894668957701	0.1248631961531926	0.1722319900913785	0.1804313416288129	0.1362637624914263	0.4041936512728585	0.4208657175847142	0.3924612674507265	0.3670822926015077	0.3667121314912375	0.4203008329240118	0.1579407238022598	0.3230759542948145	0.2626254391678296	0.149107054689829	0.2078652088484416	0.391439247937472	0.2878903124090431	0.199064413417269	0.2558396234972419	0.4356613491137236	0.1569230881428175
SRR8985917	0.5037701443438809	0.431708332517449	0.555268861599894	0.5163391341542586	0.4430504893104238	0.5247797050230527	0.4978090430289679	0.4910171875032522	0.3636637344241427	0.5069071768511823	0.331686430977251	0.1935230442010659	0.4672011105084568	0.4400045106159811	0.2865650137089088	0.3732326180001941	0.4860283512904938	0.2322667079173664	0.4068396393116098	0.4601912462925131	0.2833075897813176	0.3786430896895396	0.365349438656202	0.3838897359987874	0.3027876832592948	0.3099114447219879	0.4578171313660361	0.2678408772708085	0.4010215536115855	0.403767590888941	0	0.2212909449982681	0.4212636331491987	0.3247429111298782	0.4091747626263766	0.4956431069914494	0.2049650637684085	0.3737710766646828	0.1405021108979165	0.2585809473449087	0.3416302661189486	0.3090152568209952	0.5025063553459393	0.4156203652256659	0.4447079307420925	0.5080650569265196	0.5048592520507071	0.5195732321437185	0.3015623093763252	0.444453047765542	0.3015979665246423	0.3314167036017177	0.4051349043939413	0.2554039396441321	0.3426770510748005	0.4273067273346461	0.241836857970483	0.4981646580997187	0.4961622154567416	0.4519870849701729	0.3873520979692122	0.4885164642811634	0.4911273627776127	0.5093862275110161	0.4693024311976825	0.5134189377512335	0.4794575588200079	0.5166710792960679	0.4228832031287123	0.3962542306948169	0.3550538939279471	0.4431036405073475	0.2281571848209227	0.1785512145323003	0.2125244731090072	0.1645263577138834	0.1707424888934957	0.1731185552590739	0.3670843579217878	0.2505952452224338	0.2880833142238242	0.4258507981085332	0.2584193962036555	0.1878605708785057	0.2342857771784865	0.3271643522575433	0.3114559151264467	0.2090656475124364	0.3879381506147742
SRR8985918	0.3971594502094175	0.3697307894708443	0.4503171328859376	0.3985365371992413	0.3383940857110935	0.4150035218957973	0.3900641314026155	0.3832532962866272	0.2319614934670522	0.399458590855948	0.2539249588968248	0.1813003430324003	0.3765805240400991	0.3495635221262213	0.3232491232149083	0.3209211615459433	0.3941294849370786	0.2408728067856366	0.3113424280094775	0.3641399638303293	0.2753120029673359	0.3183359134679515	0.3393430914300175	0.3062734982902782	0.2187390020752699	0.2616159467990904	0.365192124729262	0.3006434732289879	0.3242032061492667	0.3232952017746952	0.2212909449982681	0	0.3433345565829069	0.2509383800705388	0.3367176120528197	0.4076541664929147	0.230750435758606	0.3119137581073715	0.2785912859638621	0.2264412300527713	0.244833994057068	0.2254201645279654	0.398208767465263	0.2983854087388672	0.3498757864012448	0.3998801510878017	0.3976754224274074	0.4112937161985563	0.2415324882296042	0.3462312686914242	0.2620406048287999	0.27959681627466	0.3230853729589279	0.2384471123102061	0.3114258274482072	0.330297639233493	0.2176742389182875	0.4241461508140673	0.4013890620573968	0.3322915195338862	0.3436719006139535	0.3677424540938649	0.3824981088473812	0.3990737729289738	0.3528320122634776	0.4013491987560452	0.3721605503906895	0.4157422440275741	0.3291592329061486	0.3305653319624255	0.3007672760399768	0.3421661824012375	0.1679819783182261	0.1797412860356722	0.1509743961257584	0.1240291385203679	0.1225593646867813	0.2380482405328121	0.2454899131886107	0.1934566404165675	0.3102941758463995	0.358598468921617	0.2249439076974094	0.2425754295235963	0.2132986797929878	0.2751276844543584	0.3247646377704356	0.3055036609369043	0.2933932236093311
SRR8985919	0.1208988438199164	0.1164391460244305	0.1876891059738518	0.1072517943757159	0.09876378211172482	0.1144368053864436	0.1224558415499978	0.1211111670035448	0.1908672861039546	0.1318464671198452	0.1816074292010353	0.2743568256999576	0.07358873818915039	0.05929652465823802	0.3863136265068836	0.2475079319846736	0.1284506712645399	0.2477709749960289	0.09873118064879577	0.1021129408726636	0.3328055505209706	0.2221550948003077	0.2805884259824664	0.148961977839751	0.1933084939267291	0.2188800352254737	0.1076913845038949	0.3549452740615043	0.2020255566147433	0.1149477591992558	0.4212636331491987	0.3433345565829069	0	0.141190678784243	0.05582744138005477	0.08325557381744547	0.3522624481363756	0.1075979152609995	0.4386235341250952	0.2551236985835205	0.2032135038108598	0.2132438649017587	0.1271451198548789	0.1969305237777424	0.09607590597406952	0.1128292467156814	0.1144396997505553	0.1358014409348864	0.2636672986868513	0.09175776579385513	0.2355901824554062	0.2148936902678779	0.0910445963054673	0.2461588317922796	0.2194270342002367	0.1297052702063719	0.2683329474327747	0.30163443461852	0.1483934361221369	0.1508818293259938	0.1671289660200981	0.0884443845501721	0.1010391188618154	0.1175470137218925	0.09714320304247047	0.141763354895264	0.08997605880433626	0.1400762885057915	0.1219539466115441	0.1243396396208163	0.197513569879719	0.07893140036246037	0.4257719957888721	0.445403538790115	0.4125499908665299	0.3947690265368907	0.3920580489621194	0.4580855889397479	0.1704402235129632	0.3454044729363758	0.2664275106846255	0.1531513830225639	0.2012440774431259	0.3786905582222315	0.2768975877956723	0.2291729839847682	0.2400755467330348	0.4372466723280738	0.08628470974735765
SRR8985920	0.2058264764662349	0.1882360829044031	0.2586115121753988	0.2070030572678678	0.1591625697694226	0.2155682799353326	0.2092881660092884	0.221346849337481	0.1882793786176979	0.2254006748611898	0.1299350721977792	0.1756727922729446	0.1679217432814172	0.1375800177774295	0.3748125587129902	0.2936055143601328	0.1981020815266082	0.1640675797739397	0.1182884315093195	0.1773086308517798	0.3340447428215458	0.2757778877974715	0.3047686249290497	0.2021933037279424	0.1275721771768263	0.1467587073325682	0.1757651795512353	0.3242388992407846	0.2531745537321277	0.1811142216103577	0.3247429111298782	0.2509383800705388	0.141190678784243	0	0.12918282634522	0.1946690879773645	0.264342929078732	0.1254814823750383	0.3523484062226952	0.2029687575637926	0.2041116889168781	0.1915259493695673	0.2160699045790537	0.2200757958132679	0.1974190693428867	0.2165824403299166	0.2197153004380927	0.2394361349055135	0.2412033449559001	0.1922457732650673	0.2173222499056065	0.2162257899578541	0.1396369910558375	0.1796317001597082	0.2483442180390049	0.1626164851584132	0.1956515445588694	0.3627630500638494	0.210787284246741	0.209620345840992	0.1907658415516147	0.1812401936547166	0.2024749957576669	0.2025596138209586	0.1881078783992848	0.2204452806225604	0.186143062593895	0.2132560262399503	0.1808422803518959	0.170453197216119	0.2495530658745402	0.1639966040167898	0.3156736290239081	0.3386985606016498	0.3074075291441999	0.2929867699468584	0.2893068187885088	0.3695597631410306	0.2120026067839322	0.3030028763174382	0.3202776563401	0.2159727311456472	0.1004312983912584	0.273982949142082	0.215485771285754	0.2463243687371185	0.2934894552606502	0.3660012026128749	0.08766988144428083
SRR8985921	0.1444609774378845	0.1596801107392274	0.2192790433458365	0.1314052892689073	0.1134437619195887	0.1401185040571516	0.1514156844964793	0.1478625839630748	0.1864443133071752	0.1649429952284437	0.1725959472911764	0.2659156785290244	0.09151155904041788	0.07741437205769966	0.3776699113219774	0.2383369963549045	0.1565943476376854	0.2373566929951708	0.1311632218718877	0.1338549779378121	0.3238224034681085	0.2200742322392829	0.2727516031118744	0.1434108669691428	0.1902130503102795	0.2158970873549799	0.135331918771383	0.3528997939053365	0.1985880125280476	0.1102738497067949	0.4091747626263766	0.3367176120528197	0.05582744138005477	0.12918282634522	0	0.1062759069999353	0.3408846963531524	0.08963579750732389	0.4272228319989271	0.2429889867773423	0.1981363459014258	0.2066450843045965	0.1573467498430006	0.1946422387578134	0.1286603638354974	0.1326058080889358	0.1404849689989383	0.1646075433303651	0.2580790827421089	0.1303002049306839	0.2197158375701988	0.188980406223874	0.06286094917522488	0.2349581450885877	0.2237547535194669	0.1232241263939642	0.2621623764609962	0.2924227801066985	0.176400841836394	0.1545106086706409	0.1672405436867805	0.1048193472291612	0.13984749791668	0.1191484053527708	0.121445079507872	0.1740210878465747	0.1135701221552432	0.16816955759113	0.1131994520915185	0.1377112574347109	0.193133006227963	0.09876718424270337	0.4122416761531403	0.4396701148140336	0.402148324220304	0.3880583985465069	0.3861507461038665	0.450284596432604	0.1711624945574176	0.3427337468730045	0.2535393623096248	0.1207755916686189	0.1948969234754306	0.3699514795895524	0.2641545128348817	0.2164369033324075	0.2266709250945503	0.4315109065751781	0.1056987153282479
SRR8985922	0.06546245847122016	0.1059290047283784	0.1282184395180643	0.07196752984768362	0.1162603946493085	0.07348163706579167	0.09172813406400526	0.08062482021968433	0.2400918742079578	0.09717332506887436	0.2143587454988614	0.3383087025679356	0.06270125451730496	0.06584987849026562	0.4290014396027715	0.2761281374826661	0.09461312966511201	0.3071912327205198	0.1151368208144938	0.08142429291746511	0.4043267381877835	0.2487795611254472	0.3162514196786406	0.1883246519512197	0.2531711607831273	0.2572189457192393	0.08709791317631912	0.4111614954955752	0.2395310208615801	0.1615867995985226	0.4956431069914494	0.4076541664929147	0.08325557381744547	0.1946690879773645	0.1062759069999353	0	0.4163575811277868	0.1600817217231748	0.5111390152506118	0.3331496387873041	0.2661709669136355	0.2754775006456694	0.09376107267173794	0.2458555803131524	0.1119040286890778	0.06636233214296899	0.06760050916326077	0.09036088537672082	0.3268780451046287	0.09428353451368771	0.3008108167798531	0.2804606597332418	0.1267316361582279	0.3148117175846583	0.2640907354578784	0.157334316160357	0.3357625947860843	0.3036489549659111	0.1083645619847884	0.1634467912499867	0.1921645756116905	0.0835563409143458	0.07402765136132937	0.1015884474878126	0.1175064952213959	0.1031537536423521	0.06787889332600262	0.08486698359647155	0.1474853263789271	0.1608728369932844	0.2285559520158189	0.1004577313196646	0.4813916305677662	0.5087773498701248	0.4721028874195787	0.4582646573893792	0.4566429505859681	0.5211183401034507	0.2256083392629676	0.4089859791581043	0.3142122465664234	0.1645751281148635	0.2616845257262717	0.4401107659775251	0.3447323084899582	0.273797035011522	0.2857668162169801	0.5089596913863861	0.1366340631733883
SRR8985923	0.4244266834593992	0.3949201970742559	0.4840932036427129	0.4356391961791297	0.3646556256346685	0.4485425684424804	0.4261795989089464	0.4259451618618192	0.3095926504646017	0.437813725034035	0.2764718830169909	0.1522600785175376	0.3890658327972054	0.3603860318509965	0.3498884799728661	0.3469093945619122	0.411434469560746	0.1850309720554307	0.3451969704062314	0.3836875720372483	0.3080738813498471	0.3433008011542485	0.3438617943867325	0.3503458337595454	0.2480580761213741	0.2710075384821101	0.381769649981449	0.2991695249451399	0.3545297263081691	0.3548644067348176	0.2049650637684085	0.230750435758606	0.3522624481363756	0.264342929078732	0.3408846963531524	0.4163575811277868	0	0.3094403681279927	0.1471445786216161	0.1925762936883849	0.3066666303833837	0.2685230858876289	0.4305410670732643	0.3546402394474156	0.3936350938447787	0.4363082279669642	0.4353031792835693	0.4495857587202627	0.2902225376254139	0.3942277218401521	0.2430029672605734	0.2855777509981244	0.325599670156729	0.1708277001513566	0.3505080518818946	0.3653252944541026	0.1334814339328594	0.4502896834933882	0.4245700780820653	0.3911249891841102	0.3612980282189117	0.404424638618033	0.4199275962151873	0.4323050932659806	0.3979702067873976	0.4382564295335978	0.4044782068702427	0.4398058938708311	0.3371665935188846	0.3590984467799508	0.3305597516428057	0.3650017917051314	0.2428990592829199	0.2255655998210202	0.2272571177367063	0.2182019237785849	0.237480959683331	0.2193481045377856	0.3139830246992167	0.2360035277082531	0.3238030688897133	0.3662463705910852	0.2098003734005302	0.1905316871743346	0.170857854583007	0.2915290793321642	0.3188448386068823	0.2697514702133396	0.3180936835229879
SRR8985924	0.1905331004514605	0.2036088988840829	0.2572164939321444	0.1817776369474086	0.1558897223848559	0.1915320827895071	0.1948227094710653	0.2011721325185427	0.2104723464354575	0.2072445594657303	0.1539409394968236	0.246996281632348	0.1484341882998269	0.1158736064497128	0.3744187465036356	0.2778869226228265	0.1938588883725163	0.2287183604581102	0.134168160943847	0.1632367654238462	0.3053862713924475	0.2537741906163415	0.296059415156135	0.1803881545423128	0.1749144067638266	0.2042233187631657	0.1681763564432873	0.3524387196171661	0.2336055039111109	0.1551870158816341	0.3737710766646828	0.3119137581073715	0.1075979152609995	0.1254814823750383	0.08963579750732389	0.1600817217231748	0.3094403681279927	0	0.3949154919103954	0.1881802097669597	0.2323411330400517	0.2070897852420672	0.2012957820698139	0.2372392522100977	0.1923732611487194	0.1907348603220586	0.1934744760359186	0.2157628998312266	0.2598092996026173	0.1883423237170203	0.1520862802475471	0.1660617390335717	0.09487201763312757	0.1865060278548693	0.2437539483779829	0.1712951422876201	0.2226757649874906	0.317297702545389	0.2172537975625802	0.2018579768635372	0.1923331522866106	0.1675190335031935	0.1929821744402673	0.1833003671300575	0.168750640813903	0.2202572025885743	0.1811743208195038	0.2097673262223758	0.1613588230587973	0.1856993440667472	0.2270720644544821	0.1578605569800872	0.381433122270564	0.4085273865712853	0.3707200602431076	0.3555773761103444	0.363788205818937	0.4159657142586654	0.1997469671647024	0.3360782166694689	0.2612448234019719	0.1419116077681397	0.1591887285319629	0.3355637006246227	0.224760670338111	0.2208644971310977	0.2494777851338517	0.3888154538787904	0.1254602615381369
SRR8985925	0.5204043943720724	0.4669298795064356	0.5758994994633512	0.5318727339681859	0.460646773578146	0.5430353072370419	0.5209295433119712	0.5166276983832334	0.3833218730705212	0.5313112776829507	0.370634685273893	0.2184074805518835	0.4872072281147444	0.45675424081516	0.3433287312572818	0.4062086655075425	0.5071932708867664	0.2597295306548419	0.438300953861558	0.4766328226222718	0.3052950658452498	0.4116997557482706	0.4014417175689313	0.4132106556214634	0.3434548039765383	0.349328780797669	0.4764924676329492	0.3371456669601419	0.4258462078535247	0.4305602128954297	0.1405021108979165	0.2785912859638621	0.4386235341250952	0.3523484062226952	0.4272228319989271	0.5111390152506118	0.1471445786216161	0.3949154919103954	0	0.2692119872974766	0.3647430860700067	0.3173844131874503	0.5228098880904073	0.4363282251487689	0.4679964353907421	0.5319093740668691	0.5297862664437016	0.5427844936470215	0.3428324572023023	0.4701275478637483	0.3195437642563225	0.3666573372541546	0.4187421412796261	0.2382084257033217	0.4045175592526813	0.4500325452528348	0.2095446168833423	0.5316127029610807	0.5217123232960914	0.4702133727606328	0.4282024851862342	0.5005820753921824	0.5069404841900848	0.527164546520242	0.491083046270079	0.5339753008325657	0.4961698117883597	0.5340801332459173	0.4284718095293614	0.421784464680916	0.3933847548567789	0.454527303279967	0.2564774210143201	0.2057772911037405	0.2521698170825271	0.2311995418779809	0.2439294388822913	0.1738273055227414	0.3962881491064837	0.2829515661287325	0.3472879072437935	0.4490021459631691	0.2869473349676972	0.2200591142168369	0.2192696486028639	0.3554677354393567	0.3719315779521184	0.1789702183639492	0.4073266134611858
SRR8985926	0.3383010058727448	0.3067065059373483	0.4025082709708192	0.3357310882484774	0.2964387771658239	0.3590481551886396	0.3411801307978622	0.3439687836487549	0.2237754087009122	0.3543575691793465	0.2654606974492302	0.1754392306308367	0.3039812622460186	0.2781154534717175	0.3378668012818563	0.2631229253339796	0.3311224042601435	0.1945258451179542	0.2694456490676945	0.3027596446864015	0.2447052561100734	0.2816848822461957	0.2990196523125231	0.2614584402038661	0.2266457009815668	0.266952626880154	0.3026831506193373	0.2850282635610886	0.2810636704137149	0.2521579794215587	0.2585809473449087	0.2264412300527713	0.2551236985835205	0.2029687575637926	0.2429889867773423	0.3331496387873041	0.1925762936883849	0.1881802097669597	0.2692119872974766	0	0.2302142577230376	0.2203553322763255	0.3470438368057829	0.25548608313944	0.3036941522250595	0.3492321294387719	0.3483561041587026	0.3627058168538629	0.23451133694047	0.3017356391830452	0.1136232575960766	0.1533277434695498	0.2233312083928964	0.1882527331225293	0.2720571366657465	0.275114565992069	0.1716012487257045	0.3828523692303712	0.3446334664222697	0.3244629630015625	0.2650825090027198	0.310175803381854	0.3280929595121745	0.3464998668510557	0.2976652240318326	0.3543508200197782	0.3233339322780887	0.3562493843487502	0.2458166923526424	0.2730185749961168	0.2577697129045206	0.2796213246680437	0.3071459488679062	0.3236119263199634	0.2847647052813427	0.2579727582308445	0.2602678252241392	0.2979185231164847	0.2317190592257224	0.2478651732136603	0.2497628882213227	0.2487841945912369	0.1888435111763878	0.23653177631635	0.1603936935201154	0.2082378153495259	0.2455150085957288	0.3056667804459431	0.2243442751739523
SRR8985927	0.2644123472549921	0.1969662379435316	0.3152191486716009	0.2737402797154769	0.1897682672718602	0.2811458993611454	0.2400427582267506	0.239945075286298	0.08068845636452844	0.251959993811133	0.2550777665789621	0.1986793348934641	0.2377965954707824	0.2247845817323397	0.3259915362194547	0.2065590109750357	0.2578384735910899	0.2016436561171903	0.2366117434225742	0.2278323343462894	0.2793032477853573	0.2116366431977414	0.2482257994594807	0.1508453975510791	0.2325762598787089	0.2725027489221827	0.2228511234909684	0.2447670332005223	0.2017268958688732	0.1948082260272299	0.3416302661189486	0.244833994057068	0.2032135038108598	0.2041116889168781	0.1981363459014258	0.2661709669136355	0.3066666303833837	0.2323411330400517	0.3647430860700067	0.2302142577230376	0	0.07620521019097634	0.2517219790780999	0.1494604303439278	0.1895033677339397	0.2576288157401625	0.2570441843000572	0.2697566142953224	0.0963636347550583	0.1919849560602282	0.253317803536127	0.2202227199383605	0.1992463806450639	0.2670527548827926	0.1724453976944706	0.1827056668929625	0.2604828400523369	0.3535799730477148	0.2557829095758652	0.1904452254752458	0.1963915654678583	0.2418821570469357	0.2461050254795841	0.2648202682413184	0.2364182692444293	0.2728268678232609	0.235876297237798	0.2755163342775568	0.2082865898431085	0.1710053401741157	0.199797357599443	0.2126568876466005	0.341873084298802	0.3380500881166913	0.326965551279653	0.2456147043299608	0.2558290730509915	0.3258880034869722	0.1828407723728216	0.2317370979371812	0.2760805615780625	0.2394636714398821	0.1842801008440896	0.3062670449519921	0.2613888106031232	0.215344628892465	0.252992996890462	0.3923482001801223	0.1859759977642532
SRR8985928	0.2749307640695277	0.2178576870576253	0.3201720095697227	0.2797893813203018	0.1961457642607748	0.286685019116177	0.2568836399453066	0.250539475012855	0.1084398001301138	0.2676583516140815	0.2362070589302472	0.1563565949602701	0.2500803349914414	0.224830731486137	0.2828906575206955	0.2104283862471178	0.2657266881713464	0.1536288546541485	0.230021146291059	0.2324369268579453	0.235510655191128	0.2082662677596972	0.2291331477546737	0.155360002381615	0.2091109453882876	0.252976379522847	0.2336126531677702	0.2205336575282711	0.1953317350789374	0.2002142718864371	0.3090152568209952	0.2254201645279654	0.2132438649017587	0.1915259493695673	0.2066450843045965	0.2754775006456694	0.2685230858876289	0.2070897852420672	0.3173844131874503	0.2203553322763255	0.07620521019097634	0	0.2610148851320853	0.1751274530858904	0.2000737131805854	0.2691314930292555	0.2661516778744078	0.280012775732852	0.08849222267951493	0.2001843160979321	0.237479877473921	0.2116140726151749	0.202300294850748	0.2383078299332933	0.1631892623433552	0.1912417325646764	0.230351208743711	0.3477644288510936	0.2704517998357572	0.1919733532887475	0.198553133091234	0.2493259511915971	0.2536300649469827	0.2696846658266947	0.2391433472999761	0.2793346147568773	0.2404990213130965	0.2848203987542143	0.2069886658242081	0.1774666868419764	0.1781727661067714	0.218934433824107	0.3236789055645001	0.3049440344590987	0.3057015711517755	0.2199582410735239	0.2304677394408633	0.3064996263000554	0.1707346768832756	0.2037008228731003	0.2667989153551285	0.2397822114465266	0.1606246593670606	0.2748029725891953	0.2449036636426304	0.2007180618995484	0.2472232790419299	0.3737768170764975	0.1853777099238314
